PRECINCTID,COUNTYFIPS,MCDFIPS,WARD,PRECINCT,DISTRICTNO,intersection
WP-067-12840-00001,067,12840,00,001,78,1.0
WP-067-19720-00001,067,19720,00,001,78,1.0
WP-067-24220-00001,067,24220,00,001,78,1.0
WP-067-24220-00002,067,24220,00,002,78,1.0
WP-067-40860-01001,067,40860,01,001,78,1.0
WP-067-40860-02001,067,40860,02,001,78,1.0
WP-067-40860-03001,067,40860,03,001,78,1.0
WP-067-40860-04001,067,40860,04,001,78,1.0
WP-067-40880-00001,067,40880,00,001,78,1.0
WP-067-42520-00001,067,42520,00,001,78,1.0
WP-067-49920-00001,067,49920,00,001,93,1.0
WP-067-49920-00002,067,49920,00,002,93,1.0
WP-067-49920-00003,067,49920,00,003,93,1.0
WP-067-58720-00001,067,58720,00,001,93,1.0
WP-067-60200-00001,067,60200,00,001,78,1.0
WP-067-60200-00002,067,60200,00,002,78,1.0
WP-067-60920-00001,067,60920,00,001,78,1.0
WP-067-61160-00001,067,61160,00,001,91,1.0
WP-067-61580-00001,067,61580,00,001,91,1.0
WP-067-65860-00001,067,65860,00,001,78,1.0
WP-067-65860-00002,067,65860,00,002,78,1.0
WP-067-65880-00002,067,65880,00,002,78,1.0
WP-067-69440-00001,067,69440,00,001,78,1.0
WP-067-72120-00001,067,72120,00,001,78,1.0
WP-069-00760-00001,069,00760,00,001,99,1.0
WP-069-04300-00001,069,04300,00,001,99,1.0
WP-069-04920-00001,069,04920,00,001,99,1.0
WP-069-11740-00001,069,11740,00,001,99,1.0
WP-069-24420-00001,069,24420,00,001,99,1.0
WP-069-34280-00001,069,34280,00,001,99,1.0
WP-069-61340-00001,069,61340,00,001,99,1.0
WP-069-61340-00002,069,61340,00,002,99,1.0
WP-069-61340-00003,069,61340,00,003,99,1.0
WP-069-61340-00004,069,61340,00,004,99,1.0
WP-069-64640-00001,069,64640,00,001,99,1.0
WP-069-64640-00002,069,64640,00,002,99,1.0
WP-069-67960-00001,069,67960,00,001,99,1.0
WP-069-73180-00001,069,73180,00,001,99,1.0
WP-069-78100-00001,069,78100,00,001,99,1.0
WP-069-78140-00001,069,78140,00,001,99,1.0
WP-069-87140-00001,069,87140,00,001,99,1.0
WP-069-87180-00001,069,87180,00,001,99,1.0
WP-071-05860-00001,071,05860,00,001,110,1.0
WP-071-13860-00001,071,13860,00,001,110,1.0
WP-071-19140-00001,071,19140,00,001,110,1.0
WP-071-19150-00001,071,19150,00,001,110,1.0
WP-071-31160-00001,071,31160,00,001,110,1.0
WP-071-37580-00001,071,37580,00,001,110,1.0
WP-071-40980-00001,071,40980,00,001,110,1.0
WP-071-40980-00002,071,40980,00,002,110,1.0
WP-071-40980-00003,071,40980,00,003,110,1.0
WP-071-40980-00004,071,40980,00,004,110,1.0
WP-071-41000-00001,071,41000,00,001,110,1.0
WP-071-50860-00001,071,50860,00,001,110,1.0
WP-071-50860-00002,071,50860,00,002,110,1.0
WP-071-52300-00001,071,52300,00,001,110,1.0
WP-071-52300-00002,071,52300,00,002,110,1.0
WP-071-76080-00001,071,76080,00,001,110,1.0
WP-073-11140-00001,073,11140,00,001,92,1.0
WP-073-15580-00001,073,15580,00,001,92,1.0
WP-073-15580-00002,073,15580,00,002,92,1.0
WP-073-16880-00001,073,16880,00,001,92,1.0
WP-073-16880-00002,073,16880,00,002,92,1.0
WP-073-17060-00001,073,17060,00,001,92,1.0
WP-073-21140-00001,073,21140,00,001,92,1.0
WP-073-21140-00002,073,21140,00,002,92,1.0
WP-073-21680-00001,073,21680,00,001,92,1.0
WP-073-30680-00001,073,30680,00,001,92,1.0
WP-073-32200-00001,073,32200,00,001,92,1.0
WP-073-41160-00001,073,41160,00,001,92,1.0
WP-073-47660-00001,073,47660,00,001,92,1.0
WP-073-56020-00001,073,56020,00,001,92,1.0
WP-073-56020-00002,073,56020,00,002,92,1.0
WP-073-56020-00003,073,56020,00,003,92,1.0
WP-073-56020-00004,073,56020,00,004,92,1.0
WP-073-56020-00005,073,56020,00,005,92,1.0
WP-073-56020-00006,073,56020,00,006,92,1.0
WP-073-56020-00007,073,56020,00,007,92,1.0
WP-073-59360-00001,073,59360,00,001,92,1.0
WP-073-69300-00001,073,69300,00,001,92,1.0
WP-073-73200-00001,073,73200,00,001,92,1.0
WP-073-81340-00001,073,81340,00,001,92,1.0
WP-073-81340-00002,073,81340,00,002,92,1.0
WP-073-81340-00003,073,81340,00,003,92,1.0
WP-073-82000-00001,073,82000,00,001,92,1.0
WP-073-88040-00001,073,88040,00,001,92,1.0
WP-075-08760-00001,075,08760,00,001,46,1.0
WP-075-08760-00002,075,08760,00,002,46,1.0
WP-075-08760-00003,075,08760,00,003,46,1.0
WP-075-08760-00004,075,08760,00,004,46,1.0
WP-075-08760-00005,075,08760,00,005,46,1.0
WP-075-17400-00001,075,17400,00,001,47,1.0
WP-075-17400-00002,075,17400,00,002,47,1.0
WP-075-17400-00003,075,17400,00,003,47,1.0
WP-075-17760-00001,075,17760,00,001,45,1.0
WP-075-34500-00001,075,34500,00,001,46,0.10975712491487112
WP-075-34500-00001,075,34500,00,001,47,0.8902428750851281
WP-075-34500-00002,075,34500,00,002,46,1.0
WP-075-34500-00003,075,34500,00,003,47,1.0
WP-075-36400-00001,075,36400,00,001,45,1.0
WP-075-36400-00002,075,36400,00,002,45,1.0
WP-075-37700-00001,075,37700,00,001,45,1.0
WP-075-37700-00002,075,37700,00,002,45,1.0
WP-075-41420-01001,075,41420,01,001,46,1.0
WP-075-41420-01002,075,41420,01,002,46,1.0
WP-075-41420-02001,075,41420,02,001,46,1.0
WP-075-41420-02002,075,41420,02,002,46,1.0
WP-075-41420-03001,075,41420,03,001,46,1.0
WP-075-41420-03002,075,41420,03,002,46,1.0
WP-075-41420-03003,075,41420,03,003,46,1.0
WP-075-41420-04001,075,41420,04,001,46,1.0
WP-075-41420-04002,075,41420,04,002,46,1.0
WP-075-41420-04003,075,41420,04,003,46,1.0
WP-075-41420-05001,075,41420,05,001,46,1.0
WP-075-41420-05002,075,41420,05,002,46,1.0
WP-075-41420-05003,075,41420,05,003,46,1.0
WP-075-41420-06001,075,41420,06,001,46,1.0
WP-075-41420-06002,075,41420,06,002,46,1.0
WP-075-41420-06003,075,41420,06,003,46,1.0
WP-075-46980-00001,075,46980,00,001,46,1.0
WP-075-46980-00002,075,46980,00,002,46,1.0
WP-075-46980-00003,075,46980,00,003,46,1.0
WP-075-46980-00004,075,46980,00,004,46,1.0
WP-075-47360-00001,075,47360,00,001,45,1.0
WP-075-47360-00002,075,47360,00,002,45,1.0
WP-075-56640-00001,075,56640,00,001,47,1.0
WP-075-56640-00002,075,56640,00,002,47,1.0
WP-075-56640-00003,075,56640,00,003,47,1.0
WP-075-59180-00001,075,59180,00,001,47,1.0
WP-075-59180-00002,075,59180,00,002,47,1.0
WP-075-62760-00001,075,62760,00,001,45,1.0
WP-075-66440-00001,075,66440,00,001,45,1.0
WP-075-68920-00001,075,68920,00,001,45,1.0
WP-075-68920-00002,075,68920,00,002,45,1.0
WP-075-71500-00001,075,71500,00,001,45,1.0
WP-075-71500-00002,075,71500,00,002,45,1.0
WP-075-71500-00003,075,71500,00,003,45,1.0
WP-075-75640-00001,075,75640,00,001,45,1.0
WP-075-75640-00002,075,75640,00,002,45,1.0
WP-075-75880-00001,075,75880,00,001,45,1.0
WP-075-77200-00001,075,77200,00,001,46,1.0
WP-075-77200-00002,075,77200,00,002,46,1.0
WP-075-77200-00003,075,77200,00,003,46,1.0
WP-075-77200-00004,075,77200,00,004,47,1.0
WP-075-77200-00005,075,77200,00,005,47,1.0
WP-075-77200-00006,075,77200,00,006,47,1.0
WP-075-77200-00007,075,77200,00,007,47,1.0
WP-075-77200-00008,075,77200,00,008,46,0.08868199697176454
WP-075-77200-00008,075,77200,00,008,47,0.9113180030282444
WP-075-79980-00001,075,79980,00,001,45,1.0
WP-075-84300-00001,075,84300,00,001,48,1.0
WP-077-00840-00001,077,00840,00,001,42,1.0
WP-077-00840-00002,077,00840,00,002,42,1.0
WP-077-09920-00001,077,09920,00,001,42,1.0
WP-077-09920-00002,077,09920,00,002,42,1.0
WP-077-14720-00001,077,14720,00,001,45,1.0
WP-077-16460-00001,077,16460,00,001,45,1.0
WP-077-17680-00001,077,17680,00,001,42,1.0
WP-077-17680-00003,077,17680,00,003,42,1.0
WP-077-17680-00004,077,17680,00,004,42,1.0
WP-077-17680-00006,077,17680,00,006,42,1.0
WP-077-17680-00007,077,17680,00,007,42,1.0
WP-077-17680-00005,077,17680,00,005,42,1.0
WP-077-17980-00001,077,17980,00,001,42,1.0
WP-077-17980-00002,077,17980,00,002,42,1.0
WP-077-17980-00003,077,17980,00,003,42,1.0
WP-077-17980-00004,077,17980,00,004,42,1.0
WP-077-17980-00005,077,17980,00,005,42,1.0
WP-077-31260-00001,077,31260,00,001,42,1.0
WP-077-42160-00001,077,42160,00,001,41,1.0
WP-077-42160-00002,077,42160,00,002,41,1.0
WP-077-42160-00003,077,42160,00,003,41,1.0
WP-077-42160-00004,077,42160,00,004,41,1.0
WP-077-42160-00005,077,42160,00,005,41,1.0
WP-077-42160-00006,077,42160,00,006,41,1.0
WP-077-42160-00007,077,42160,00,007,41,1.0
WP-077-42160-00008,077,42160,00,008,41,1.0
WP-077-42160-00009,077,42160,00,009,41,1.0
WP-077-42160-00010,077,42160,00,010,41,1.0
WP-077-42160-00011,077,42160,00,011,41,1.0
WP-077-42160-00012,077,42160,00,012,41,1.0
WP-077-42160-00013,077,42160,00,013,41,1.0
WP-077-42160-00014,077,42160,00,014,41,1.0
WP-077-42160-00015,077,42160,00,015,41,1.0
WP-077-42160-00016,077,42160,00,016,41,1.0
WP-077-42160-00017,077,42160,00,017,41,1.0
WP-077-42160-00018,077,42160,00,018,41,1.0
WP-077-42160-00019,077,42160,00,019,41,1.0
WP-077-42160-00020,077,42160,00,020,41,1.0
WP-077-42160-00021,077,42160,00,021,41,1.0
WP-077-42160-00022,077,42160,00,022,41,1.0
WP-077-42160-00023,077,42160,00,023,41,1.0
WP-077-42160-00024,077,42160,00,024,41,1.0
WP-077-42160-00025,077,42160,00,025,40,1.0
WP-077-42160-00026,077,42160,00,026,40,1.0
WP-077-42160-00027,077,42160,00,027,41,1.0
WP-077-42180-00001,077,42180,00,001,41,1.0
WP-077-42180-00002,077,42180,00,002,41,1.0
WP-077-42180-00003,077,42180,00,003,41,1.0
WP-077-42180-00004,077,42180,00,004,41,1.0
WP-077-42180-00005,077,42180,00,005,41,1.0
WP-077-42180-00007,077,42180,00,007,41,1.0
WP-077-42180-00008,077,42180,00,008,41,1.0
WP-077-42180-00009,077,42180,00,009,42,1.0
WP-077-42180-00010,077,42180,00,010,41,1.0
WP-077-42180-00011,077,42180,00,011,41,1.0
WP-077-42180-00012,077,42180,00,012,41,1.0
WP-077-61400-00001,077,61400,00,001,42,1.0
WP-077-61400-00002,077,61400,00,002,40,1.0
WP-077-61400-00003,077,61400,00,003,40,1.0
WP-077-61400-00004,077,61400,00,004,40,1.0
WP-077-61400-00005,077,61400,00,005,40,1.0
WP-077-61400-00006,077,61400,00,006,40,1.0
WP-077-61400-00007,077,61400,00,007,40,1.0
WP-077-61400-00008,077,61400,00,008,40,1.0
WP-077-61400-00009,077,61400,00,009,40,1.0
WP-077-61400-00010,077,61400,00,010,40,1.0
WP-077-62340-00001,077,62340,00,001,42,1.0
WP-077-62960-00001,077,62960,00,001,42,1.0
WP-077-62960-00002,077,62960,00,002,42,1.0
WP-077-62960-00003,077,62960,00,003,42,1.0
WP-077-65560-00001,077,65560,00,001,40,1.0
WP-077-65560-00002,077,65560,00,002,41,1.0
WP-077-65560-00003,077,65560,00,003,40,1.0
WP-077-65560-00004,077,65560,00,004,40,1.0
WP-077-65560-00005,077,65560,00,005,40,1.0
WP-077-65560-00006,077,65560,00,006,40,1.0
WP-077-65560-00007,077,65560,00,007,40,1.0
WP-077-65560-00008,077,65560,00,008,40,1.0
WP-077-65560-00009,077,65560,00,009,40,1.0
WP-077-65560-00010,077,65560,00,010,40,1.0
WP-077-65560-00011,077,65560,00,011,40,1.0
WP-077-65560-00012,077,65560,00,012,40,1.0
WP-077-65560-00013,077,65560,00,013,40,1.0
WP-077-65560-00014,077,65560,00,014,40,1.0
WP-077-65560-00015,077,65560,00,015,40,1.0
WP-077-65560-00017,077,65560,00,017,40,1.0
WP-077-65560-00018,077,65560,00,018,40,1.0
WP-077-65560-00019,077,65560,00,019,40,1.0
WP-077-66200-00001,077,66200,00,001,42,1.0
WP-077-68260-00001,077,68260,00,001,42,1.0
WP-077-68260-00002,077,68260,00,002,42,1.0
WP-077-68260-00003,077,68260,00,003,42,1.0
WP-077-69820-00001,077,69820,00,001,42,1.0
WP-077-69820-00002,077,69820,00,002,42,1.0
WP-077-71880-00001,077,71880,00,001,42,1.0
WP-077-71880-00002,077,71880,00,002,42,1.0
WP-077-71880-00003,077,71880,00,003,42,1.0
WP-077-71880-00004,077,71880,00,004,42,1.0
WP-077-79300-00001,077,79300,00,001,40,1.0
WP-077-79300-00002,077,79300,00,002,40,1.0
WP-077-79300-00003,077,79300,00,003,40,1.0
WP-077-79300-00004,077,79300,00,004,40,1.0
WP-077-79300-00005,077,79300,00,005,40,1.0
WP-077-79300-00006,077,79300,00,006,40,1.0
WP-077-82840-00001,077,82840,00,001,45,1.0
WP-079-06440-00001,079,06440,00,001,105,1.0
WP-079-09320-00001,079,09320,00,001,105,1.0
WP-079-09440-00001,079,09440,00,001,104,1.0
WP-079-16340-00001,079,16340,00,001,104,1.0
WP-079-17000-00001,079,17000,00,001,104,1.0
WP-079-26860-00001,079,26860,00,001,104,1.0
WP-079-31600-00001,079,31600,00,001,105,1.0
WP-079-42280-00001,079,42280,00,001,104,1.0
WP-079-42280-00002,079,42280,00,002,104,1.0
WP-079-60540-00001,079,60540,00,001,104,1.0
WP-079-60940-00001,079,60940,00,001,104,1.0
WP-079-67180-00001,079,67180,00,001,104,1.0
WP-079-75720-00001,079,75720,00,001,105,1.0
WP-081-00240-00001,081,00240,00,001,81,1.0
WP-081-00240-00002,081,00240,00,002,81,1.0
WP-081-00240-00003,081,00240,00,003,81,1.0
WP-081-00240-00004,081,00240,00,004,81,1.0
WP-081-00240-00005,081,00240,00,005,81,1.0
WP-081-00240-00006,081,00240,00,006,81,1.0
WP-081-00240-00007,081,00240,00,007,81,1.0
WP-081-00240-00008,081,00240,00,008,81,1.0
WP-081-01160-00001,081,01160,00,001,90,1.0
WP-081-01160-00002,081,01160,00,002,90,1.0
WP-081-01160-00003,081,01160,00,003,90,1.0
WP-081-01160-00004,081,01160,00,004,90,1.0
WP-081-01160-00005,081,01160,00,005,90,1.0
WP-081-01840-00002,081,01840,00,002,90,1.0
WP-081-01840-00003,081,01840,00,003,90,1.0
WP-081-01840-00005,081,01840,00,005,90,1.0
WP-081-01840-00006,081,01840,00,006,90,1.0
WP-081-09780-00001,081,09780,00,001,78,1.0
WP-081-12240-00001,081,12240,00,001,79,1.0
WP-081-12240-00002,081,12240,00,002,79,1.0
WP-081-12240-00003,081,12240,00,003,83,1.0
WP-081-12240-00004,081,12240,00,004,79,1.0
WP-081-12240-00005,081,12240,00,005,79,1.0
WP-081-12240-00006,081,12240,00,006,79,1.0
WP-081-12240-00007,081,12240,00,007,79,1.0
WP-081-12240-00008,081,12240,00,008,79,1.0
WP-081-12500-00001,081,12500,00,001,79,1.0
WP-081-12500-00006,081,12500,00,006,79,1.0
WP-081-12500-00004,081,12500,00,004,79,1.0
WP-081-12500-00005,081,12500,00,005,79,1.0
WP-081-13080-00001,081,13080,00,001,90,1.0
WP-081-13080-00002,081,13080,00,002,90,1.0
WP-081-13080-00003,081,13080,00,003,90,1.0
WP-081-13080-00004,081,13080,00,004,90,1.0
WP-081-13080-00005,081,13080,00,005,90,1.0
WP-081-13080-00006,081,13080,00,006,90,1.0
WP-081-13660-00001,081,13660,00,001,80,1.0
WP-081-13660-00005,081,13660,00,005,80,1.0
WP-081-13660-00003,081,13660,00,003,80,1.0
WP-081-13660-00007,081,13660,00,007,80,1.0
WP-081-13660-00010,081,13660,00,010,80,1.0
WP-081-13660-00009,081,13660,00,009,80,1.0
WP-081-13660-00008,081,13660,00,008,80,1.0
WP-081-13660-00002,081,13660,00,002,80,1.0
WP-081-14200-00001,081,14200,00,001,91,1.0
WP-081-18500-00001,081,18500,00,001,90,1.0
WP-081-18500-00002,081,18500,00,002,90,1.0
WP-081-18500-00003,081,18500,00,003,90,1.0
WP-081-23980-01001,081,23980,01,001,80,1.0
WP-081-23980-01002,081,23980,01,002,80,1.0
WP-081-23980-02003,081,23980,02,003,80,1.0
WP-081-23980-02004,081,23980,02,004,80,1.0
WP-081-23980-03005,081,23980,03,005,80,1.0
WP-081-23980-03006,081,23980,03,006,80,1.0
WP-081-31240-00001,081,31240,00,001,79,1.0
WP-081-31240-00002,081,31240,00,002,79,1.0
WP-081-31240-00003,081,31240,00,003,79,1.0
WP-081-31240-00004,081,31240,00,004,79,1.0
WP-081-31240-00005,081,31240,00,005,79,1.0
WP-081-31240-00006,081,31240,00,006,79,1.0
WP-081-31240-00007,081,31240,00,007,79,1.0
WP-081-31240-00008,081,31240,00,008,79,1.0
WP-081-31240-00009,081,31240,00,009,79,1.0
WP-081-34000-01001,081,34000,01,001,84,1.0
WP-081-34000-01002,081,34000,01,002,84,1.0
WP-081-34000-01003,081,34000,01,003,82,1.0
WP-081-34000-01004,081,34000,01,004,82,1.0
WP-081-34000-01005,081,34000,01,005,84,1.0
WP-081-34000-01006,081,34000,01,006,84,1.0
WP-081-34000-01007,081,34000,01,007,84,1.0
WP-081-34000-01008,081,34000,01,008,84,1.0
WP-081-34000-01009,081,34000,01,009,82,1.0
WP-081-34000-01010,081,34000,01,010,84,1.0
WP-081-34000-01011,081,34000,01,011,84,1.0
WP-081-34000-01012,081,34000,01,012,84,1.0
WP-081-34000-01013,081,34000,01,013,84,1.0
WP-081-34000-01014,081,34000,01,014,84,1.0
WP-081-34000-01015,081,34000,01,015,83,1.0
WP-081-34000-01016,081,34000,01,016,83,1.0
WP-081-34000-01017,081,34000,01,017,84,1.0
WP-081-34000-01018,081,34000,01,018,82,1.0
WP-081-34000-01019,081,34000,01,019,84,1.0
WP-081-34000-01020,081,34000,01,020,84,1.0
WP-081-34000-01021,081,34000,01,021,84,1.0
WP-081-34000-01022,081,34000,01,022,83,1.0
WP-081-34000-01023,081,34000,01,023,84,1.0
WP-081-34000-01024,081,34000,01,024,82,1.0
WP-081-34000-02025,081,34000,02,025,82,1.0
WP-081-34000-02026,081,34000,02,026,81,1.0
WP-081-34000-02027,081,34000,02,027,81,1.0
WP-081-34000-02028,081,34000,02,028,81,1.0
WP-081-34000-02029,081,34000,02,029,81,1.0
WP-081-34000-02030,081,34000,02,030,81,1.0
WP-081-34000-02031,081,34000,02,031,84,1.0
WP-081-34000-02032,081,34000,02,032,81,1.0
WP-081-34000-02033,081,34000,02,033,82,1.0
WP-081-34000-02034,081,34000,02,034,81,1.0
WP-081-34000-02035,081,34000,02,035,81,1.0
WP-081-34000-02036,081,34000,02,036,81,1.0
WP-081-34000-02037,081,34000,02,037,81,1.0
WP-081-34000-02038,081,34000,02,038,84,1.0
WP-081-34000-02039,081,34000,02,039,82,1.0
WP-081-34000-02040,081,34000,02,040,82,1.0
WP-081-34000-02041,081,34000,02,041,81,1.0
WP-081-34000-02042,081,34000,02,042,81,1.0
WP-081-34000-02043,081,34000,02,043,81,1.0
WP-081-34000-02044,081,34000,02,044,81,1.0
WP-081-34000-02045,081,34000,02,045,81,1.0
WP-081-34000-02046,081,34000,02,046,81,1.0
WP-081-34000-02047,081,34000,02,047,81,1.0
WP-081-34000-02048,081,34000,02,048,81,1.0
WP-081-34000-02049,081,34000,02,049,84,1.0
WP-081-34000-02050,081,34000,02,050,82,1.0
WP-081-34000-03051,081,34000,03,051,82,1.0
WP-081-34000-03052,081,34000,03,052,80,1.0
WP-081-34000-03053,081,34000,03,053,82,1.0
WP-081-34000-03054,081,34000,03,054,82,1.0
WP-081-34000-03055,081,34000,03,055,82,1.0
WP-081-34000-03056,081,34000,03,056,82,1.0
WP-081-34000-03057,081,34000,03,057,82,1.0
WP-081-34000-03058,081,34000,03,058,82,1.0
WP-081-34000-03059,081,34000,03,059,82,1.0
WP-081-34000-03060,081,34000,03,060,82,1.0
WP-081-34000-03061,081,34000,03,061,80,1.0
WP-081-34000-03062,081,34000,03,062,82,1.0
WP-081-34000-03063,081,34000,03,063,82,1.0
WP-081-34000-03064,081,34000,03,064,82,1.0
WP-081-34000-03065,081,34000,03,065,82,1.0
WP-081-34000-03066,081,34000,03,066,82,1.0
WP-081-34000-03067,081,34000,03,067,82,1.0
WP-081-34000-03068,081,34000,03,068,82,1.0
WP-081-34000-03069,081,34000,03,069,82,1.0
WP-081-34000-03070,081,34000,03,070,82,1.0
WP-081-34000-03071,081,34000,03,071,82,1.0
WP-081-34000-03072,081,34000,03,072,82,1.0
WP-081-34000-03073,081,34000,03,073,82,1.0
WP-081-34000-03074,081,34000,03,074,82,1.0
WP-081-34000-03075,081,34000,03,075,82,1.0
WP-081-34000-03076,081,34000,03,076,82,1.0
WP-081-34000-03077,081,34000,03,077,82,1.0
WP-081-34020-00001,081,34020,00,001,81,1.0
WP-081-34020-00004,081,34020,00,004,81,1.0
WP-081-34020-00003,081,34020,00,003,80,1.0
WP-081-34020-00005,081,34020,00,005,80,0.9862700474136502
WP-081-34020-00005,081,34020,00,005,81,0.01372995258628693
WP-081-34020-00006,081,34020,00,006,81,1.0
WP-081-34020-00007,081,34020,00,007,81,1.0
WP-081-34020-00008,081,34020,00,008,81,1.0
WP-081-34160-00001,081,34160,00,001,84,1.0
WP-081-34160-00002,081,34160,00,002,84,1.0
WP-081-34160-00003,081,34160,00,003,84,1.0
WP-081-34160-00004,081,34160,00,004,84,1.0
WP-081-34160-00005,081,34160,00,005,84,1.0
WP-081-34160-00006,081,34160,00,006,84,1.0
WP-081-34560-00001,081,34560,00,001,90,1.0
WP-081-34560-00002,081,34560,00,002,90,1.0
WP-081-42820-01001,081,42820,01,001,80,1.0
WP-081-42820-01002,081,42820,01,002,80,1.0
WP-081-42820-01003,081,42820,01,003,80,1.0
WP-081-42820-01004,081,42820,01,004,80,1.0
WP-081-42820-01005,081,42820,01,005,80,1.0
WP-081-42820-01006,081,42820,01,006,80,1.0
WP-081-42820-01007,081,42820,01,007,80,1.0
WP-081-42820-01008,081,42820,01,008,80,1.0
WP-081-42820-01009,081,42820,01,009,80,1.0
WP-081-42820-02010,081,42820,02,010,80,1.0
WP-081-42820-02011,081,42820,02,011,80,1.0
WP-081-42820-02012,081,42820,02,012,80,1.0
WP-081-42820-02013,081,42820,02,013,80,1.0
WP-081-42820-02015,081,42820,02,015,80,1.0
WP-081-42820-02016,081,42820,02,016,80,1.0
WP-081-49540-00001,081,49540,00,001,78,1.0
WP-081-49540-00002,081,49540,00,002,78,1.0
WP-081-49560-00001,081,49560,00,001,78,1.0
WP-081-49560-00002,081,49560,00,002,78,1.0
WP-081-56920-00001,081,56920,00,001,91,1.0
WP-081-56920-00002,081,56920,00,002,91,1.0
WP-081-59580-00001,081,59580,00,001,91,1.0
WP-081-59580-00002,081,59580,00,002,91,1.0
WP-081-59580-00003,081,59580,00,003,91,1.0
WP-081-64660-00001,081,64660,00,001,90,1.0
WP-081-64660-00002,081,64660,00,002,90,1.0
WP-081-64660-00003,081,64660,00,003,81,1.0
WP-081-64660-00004,081,64660,00,004,81,1.0
WP-081-64660-00005,081,64660,00,005,81,1.0
WP-081-64660-00006,081,64660,00,006,90,1.0
WP-081-64660-00007,081,64660,00,007,81,1.0
WP-081-64660-00008,081,64660,00,008,81,1.0
WP-081-64660-00009,081,64660,00,009,81,1.0
WP-081-64660-00010,081,64660,00,010,90,1.0
WP-081-64660-00011,081,64660,00,011,90,1.0
WP-081-69080-00001,081,69080,00,001,90,1.0
WP-081-69080-00002,081,69080,00,002,90,1.0
WP-081-74460-00001,081,74460,00,001,91,1.0
WP-081-74460-00002,081,74460,00,002,91,1.0
WP-081-75440-00001,081,75440,00,001,90,1.0
WP-081-75440-00002,081,75440,00,002,90,1.0
WP-081-75440-00003,081,75440,00,003,90,1.0
WP-081-75560-00001,081,75560,00,001,91,1.0
WP-081-81140-00001,081,81140,00,001,90,1.0
WP-081-81140-00002,081,81140,00,002,89,1.0
WP-081-81920-00001,081,81920,00,001,90,1.0
WP-081-81920-00002,081,81920,00,002,90,1.0
WP-081-82960-01001,081,82960,01,001,84,1.0
WP-081-82960-01002,081,82960,01,002,84,1.0
WP-081-82960-01003,081,82960,01,003,84,1.0
WP-081-82960-02004,081,82960,02,004,84,1.0
WP-081-82960-02005,081,82960,02,005,84,1.0
WP-081-82960-02006,081,82960,02,006,84,1.0
WP-081-82960-03007,081,82960,03,007,84,1.0
WP-081-82960-03008,081,82960,03,008,84,1.0
WP-081-82960-03009,081,82960,03,009,84,1.0
WP-081-88940-01001,081,88940,01,001,82,1.0
WP-081-88940-01002,081,88940,01,002,83,1.0
WP-081-88940-01003,081,88940,01,003,83,1.0
WP-081-88940-01004,081,88940,01,004,83,1.0
WP-081-88940-01005,081,88940,01,005,83,1.0
WP-081-88940-01006,081,88940,01,006,83,1.0
WP-081-88940-01007,081,88940,01,007,83,1.0
WP-081-88940-01008,081,88940,01,008,83,1.0
WP-081-88940-01009,081,88940,01,009,83,1.0
WP-081-88940-02010,081,88940,02,010,83,1.0
WP-081-88940-02011,081,88940,02,011,83,1.0
WP-081-88940-02012,081,88940,02,012,83,1.0
WP-081-88940-02013,081,88940,02,013,83,1.0
WP-081-88940-02014,081,88940,02,014,83,1.0
WP-081-88940-02015,081,88940,02,015,83,1.0
WP-081-88940-02016,081,88940,02,016,83,1.0
WP-081-88940-02017,081,88940,02,017,83,1.0
WP-081-88940-02018,081,88940,02,018,83,1.0
WP-081-88940-02019,081,88940,02,019,83,1.0
WP-081-88940-02020,081,88940,02,020,83,1.0
WP-081-88940-03021,081,88940,03,021,83,1.0
WP-081-88940-03022,081,88940,03,022,83,1.0
WP-081-88940-03023,081,88940,03,023,83,1.0
WP-081-88940-03024,081,88940,03,024,83,1.0
WP-081-88940-03025,081,88940,03,025,83,1.0
WP-081-88940-03026,081,88940,03,026,83,1.0
WP-081-88940-03027,081,88940,03,027,83,1.0
WP-081-88940-03028,081,88940,03,028,83,1.0
WP-081-88940-03029,081,88940,03,029,83,1.0
WP-081-88940-03030,081,88940,03,030,83,1.0
WP-083-01520-00001,083,01520,00,001,110,1.0
WP-083-23620-00001,083,23620,00,001,110,1.0
WP-083-34300-00001,083,34300,00,001,110,1.0
WP-083-39380-00001,083,39380,00,001,110,1.0
WP-083-73220-00001,083,73220,00,001,110,1.0
WP-085-14880-00001,085,14880,00,001,100,1.0
WP-085-15100-00002,085,15100,00,002,101,1.0
WP-085-22800-00003,085,22800,00,003,100,1.0
WP-085-24800-00004,085,24800,00,004,101,1.0
WP-085-25260-00005,085,25260,00,005,101,1.0
WP-085-25440-00006,085,25440,00,006,100,1.0
WP-085-44320-00007,085,44320,00,007,101,1.0
WP-085-57480-00008,085,57480,00,008,101,1.0
WP-085-63120-00010,085,63120,00,010,101,1.0
WP-085-64440-00011,085,64440,00,011,100,1.0
WP-085-64880-00012,085,64880,00,012,101,1.0
WP-085-71680-00015,085,71680,00,015,101,1.0
WP-085-77740-00016,085,77740,00,016,101,1.0
WP-085-85060-00017,085,85060,00,017,101,1.0
WP-085-89040-00019,085,89040,00,019,101,1.0
WP-087-01680-00001,087,01680,00,001,65,1.0
WP-087-01680-00002,087,01680,00,002,65,1.0
WP-087-03280-00001,087,03280,00,001,65,1.0
WP-087-04040-00001,087,04040,00,001,65,1.0
